Date,variable,ppt
12/31/06,Rivendell,0
1/1/07,Rivendell,0
1/2/07,Rivendell,0
1/3/07,Rivendell,12.28100014
1/4/07,Rivendell,72.12200165
1/5/07,Rivendell,10.32199955
1/6/07,Rivendell,1.052000046
1/7/07,Rivendell,1.94599998
1/8/07,Rivendell,0
1/9/07,Rivendell,0
1/10/07,Rivendell,0.437999994
1/11/07,Rivendell,0.004
1/12/07,Rivendell,0
1/13/07,Rivendell,0
1/14/07,Rivendell,0
1/15/07,Rivendell,0
1/16/07,Rivendell,0
1/17/07,Rivendell,1.807000041
1/18/07,Rivendell,0
1/19/07,Rivendell,0
1/20/07,Rivendell,0
1/21/07,Rivendell,0
1/22/07,Rivendell,0
1/23/07,Rivendell,0
1/24/07,Rivendell,0
1/25/07,Rivendell,0
1/26/07,Rivendell,0
1/27/07,Rivendell,0
1/28/07,Rivendell,0
1/29/07,Rivendell,0
1/30/07,Rivendell,0
1/31/07,Rivendell,0
2/1/07,Rivendell,0
2/2/07,Rivendell,0
2/3/07,Rivendell,0
2/4/07,Rivendell,0
2/5/07,Rivendell,0
2/6/07,Rivendell,0
2/7/07,Rivendell,5.293000221
2/8/07,Rivendell,37.38899994
2/9/07,Rivendell,60.20399857
2/10/07,Rivendell,23.50600052
2/11/07,Rivendell,70.20600128
2/12/07,Rivendell,36.19200134
2/13/07,Rivendell,14.71500015
2/14/07,Rivendell,0
2/15/07,Rivendell,1.414999962
2/16/07,Rivendell,0
2/17/07,Rivendell,0
2/18/07,Rivendell,0
2/19/07,Rivendell,0
2/20/07,Rivendell,0
2/21/07,Rivendell,36.06000137
2/22/07,Rivendell,91.08799744
2/23/07,Rivendell,25.06399918
2/24/07,Rivendell,7.81799984
2/25/07,Rivendell,57.05599976
2/26/07,Rivendell,21.84799957
2/27/07,Rivendell,10.20100021
2/28/07,Rivendell,16.2140007
3/1/07,Rivendell,15.74300003
3/2/07,Rivendell,8.329999924
3/3/07,Rivendell,0
3/4/07,Rivendell,0
3/5/07,Rivendell,0
3/6/07,Rivendell,0
3/7/07,Rivendell,0
3/8/07,Rivendell,12.92199993
3/9/07,Rivendell,0
3/10/07,Rivendell,0.006
3/11/07,Rivendell,0
3/12/07,Rivendell,0
3/13/07,Rivendell,0
3/14/07,Rivendell,0
3/15/07,Rivendell,0
3/16/07,Rivendell,0
3/17/07,Rivendell,0
3/18/07,Rivendell,0
3/19/07,Rivendell,0
3/20/07,Rivendell,4.798999786
3/21/07,Rivendell,0.852999985
3/22/07,Rivendell,0
3/23/07,Rivendell,0
3/24/07,Rivendell,0
3/25/07,Rivendell,4.234000206
3/26/07,Rivendell,1.300999999
3/27/07,Rivendell,15.81599998
3/28/07,Rivendell,14.37899971
3/29/07,Rivendell,0
3/30/07,Rivendell,0
3/31/07,Rivendell,0
4/1/07,Rivendell,0
4/2/07,Rivendell,0
4/3/07,Rivendell,0
4/4/07,Rivendell,0
4/5/07,Rivendell,0
4/6/07,Rivendell,0
4/7/07,Rivendell,3.214999914
4/8/07,Rivendell,0.898999989
4/9/07,Rivendell,2.842000008
4/10/07,Rivendell,0
4/11/07,Rivendell,1.756999969
4/12/07,Rivendell,18.17700005
4/13/07,Rivendell,0
4/14/07,Rivendell,1.873000026
4/15/07,Rivendell,10.1260004
4/16/07,Rivendell,0
4/17/07,Rivendell,0
4/18/07,Rivendell,11.02000046
4/19/07,Rivendell,1.350999951
4/20/07,Rivendell,2.385999918
4/21/07,Rivendell,0
4/22/07,Rivendell,33.29700089
4/23/07,Rivendell,2.954999924
4/24/07,Rivendell,0
4/25/07,Rivendell,0
4/26/07,Rivendell,0
4/27/07,Rivendell,0
4/28/07,Rivendell,0
4/29/07,Rivendell,0
4/30/07,Rivendell,0
5/1/07,Rivendell,0.48300001
5/2/07,Rivendell,29.65099907
5/3/07,Rivendell,10.09300041
5/4/07,Rivendell,9.336999893
5/5/07,Rivendell,0.011
5/6/07,Rivendell,0
5/7/07,Rivendell,0
5/8/07,Rivendell,0
5/9/07,Rivendell,0
5/10/07,Rivendell,0
5/11/07,Rivendell,0
5/12/07,Rivendell,0
5/13/07,Rivendell,0
5/14/07,Rivendell,0
5/15/07,Rivendell,0
5/16/07,Rivendell,0
5/17/07,Rivendell,0
5/18/07,Rivendell,0
5/19/07,Rivendell,0
5/20/07,Rivendell,0
5/21/07,Rivendell,0
5/22/07,Rivendell,0
5/23/07,Rivendell,0
5/24/07,Rivendell,0
5/25/07,Rivendell,0
5/26/07,Rivendell,0
5/27/07,Rivendell,0
5/28/07,Rivendell,0
5/29/07,Rivendell,0
5/30/07,Rivendell,0
5/31/07,Rivendell,0
6/1/07,Rivendell,0
6/2/07,Rivendell,0
6/3/07,Rivendell,0
6/4/07,Rivendell,0
6/5/07,Rivendell,1.919999957
6/6/07,Rivendell,0
6/7/07,Rivendell,0
6/8/07,Rivendell,0
6/9/07,Rivendell,0
6/10/07,Rivendell,0.419
6/11/07,Rivendell,0
6/12/07,Rivendell,0
6/13/07,Rivendell,0
6/14/07,Rivendell,0
6/15/07,Rivendell,0
6/16/07,Rivendell,0
6/17/07,Rivendell,0
6/18/07,Rivendell,0
6/19/07,Rivendell,0
6/20/07,Rivendell,0
6/21/07,Rivendell,0
6/22/07,Rivendell,0
6/23/07,Rivendell,0
6/24/07,Rivendell,0
6/25/07,Rivendell,0
6/26/07,Rivendell,0
6/27/07,Rivendell,0
6/28/07,Rivendell,0
6/29/07,Rivendell,0
6/30/07,Rivendell,0
7/1/07,Rivendell,0
7/2/07,Rivendell,0
7/3/07,Rivendell,0
7/4/07,Rivendell,0
7/5/07,Rivendell,0
7/6/07,Rivendell,0
7/7/07,Rivendell,0
7/8/07,Rivendell,0
7/9/07,Rivendell,0
7/10/07,Rivendell,0
7/11/07,Rivendell,0
7/12/07,Rivendell,0.057999998
7/13/07,Rivendell,0
7/14/07,Rivendell,0
7/15/07,Rivendell,0
7/16/07,Rivendell,0
7/17/07,Rivendell,0
7/18/07,Rivendell,4.248000145
7/19/07,Rivendell,0
7/20/07,Rivendell,0
7/21/07,Rivendell,0
7/22/07,Rivendell,0
7/23/07,Rivendell,0
7/24/07,Rivendell,0
7/25/07,Rivendell,0
7/26/07,Rivendell,0
7/27/07,Rivendell,0
7/28/07,Rivendell,0
7/29/07,Rivendell,0
7/30/07,Rivendell,0
7/31/07,Rivendell,0
8/1/07,Rivendell,0
8/2/07,Rivendell,0
8/3/07,Rivendell,0
8/4/07,Rivendell,0
8/5/07,Rivendell,0
8/6/07,Rivendell,0
8/7/07,Rivendell,0
8/8/07,Rivendell,0
8/9/07,Rivendell,0
8/10/07,Rivendell,0
8/11/07,Rivendell,0
8/12/07,Rivendell,0
8/13/07,Rivendell,0
8/14/07,Rivendell,0
8/15/07,Rivendell,0
8/16/07,Rivendell,0
8/17/07,Rivendell,0
8/18/07,Rivendell,0
8/19/07,Rivendell,0
8/20/07,Rivendell,0
8/21/07,Rivendell,0
8/22/07,Rivendell,0
8/23/07,Rivendell,0
8/24/07,Rivendell,0
8/25/07,Rivendell,0
8/26/07,Rivendell,0
8/27/07,Rivendell,0
8/28/07,Rivendell,0
8/29/07,Rivendell,0
8/30/07,Rivendell,0
8/31/07,Rivendell,0
9/1/07,Rivendell,0
9/2/07,Rivendell,0
9/3/07,Rivendell,0
9/4/07,Rivendell,1.024999976
9/5/07,Rivendell,0
9/6/07,Rivendell,0
9/7/07,Rivendell,0
9/8/07,Rivendell,0
9/9/07,Rivendell,0
9/10/07,Rivendell,0
9/11/07,Rivendell,0
9/12/07,Rivendell,0
9/13/07,Rivendell,0
9/14/07,Rivendell,0.566999972
9/15/07,Rivendell,0
9/16/07,Rivendell,0
9/17/07,Rivendell,0
9/18/07,Rivendell,0
9/19/07,Rivendell,0
9/20/07,Rivendell,0.796000004
9/21/07,Rivendell,0
9/22/07,Rivendell,0
9/23/07,Rivendell,0.474999994
9/24/07,Rivendell,0
9/25/07,Rivendell,0
9/26/07,Rivendell,0
9/27/07,Rivendell,0
9/28/07,Rivendell,0.559000015
9/29/07,Rivendell,0
9/30/07,Rivendell,0
10/1/07,Rivendell,4.407000065
10/2/07,Rivendell,0
10/3/07,Rivendell,0
10/4/07,Rivendell,0.476999998
10/5/07,Rivendell,2.630000114
10/6/07,Rivendell,0
10/7/07,Rivendell,0
10/8/07,Rivendell,0
10/9/07,Rivendell,0
10/10/07,Rivendell,32.47200012
10/11/07,Rivendell,24.7689991
10/12/07,Rivendell,6.915999889
10/13/07,Rivendell,8.336000443
10/14/07,Rivendell,0
10/15/07,Rivendell,0
10/16/07,Rivendell,9.861000061
10/17/07,Rivendell,9.956000328
10/18/07,Rivendell,13.0170002
10/19/07,Rivendell,15.63700008
10/20/07,Rivendell,44.61399841
10/21/07,Rivendell,3.247999907
10/22/07,Rivendell,0
10/23/07,Rivendell,0
10/24/07,Rivendell,0
10/25/07,Rivendell,0
10/26/07,Rivendell,0
10/27/07,Rivendell,0
10/28/07,Rivendell,0
10/29/07,Rivendell,0
10/30/07,Rivendell,0.800999999
10/31/07,Rivendell,0.002
11/1/07,Rivendell,0
11/2/07,Rivendell,0
11/3/07,Rivendell,0
11/4/07,Rivendell,0
11/5/07,Rivendell,0
11/6/07,Rivendell,0
11/7/07,Rivendell,0
11/8/07,Rivendell,0
11/9/07,Rivendell,0
11/10/07,Rivendell,11.35400009
11/11/07,Rivendell,11.04599953
11/12/07,Rivendell,0
11/13/07,Rivendell,8.475000381
11/14/07,Rivendell,1.794999957
11/15/07,Rivendell,0
11/16/07,Rivendell,0.016000001
11/17/07,Rivendell,0
11/18/07,Rivendell,0.934000015
11/19/07,Rivendell,18.82900047
11/20/07,Rivendell,4.643000126
11/21/07,Rivendell,0
11/22/07,Rivendell,0
11/23/07,Rivendell,0
11/24/07,Rivendell,0
11/25/07,Rivendell,0
11/26/07,Rivendell,0
11/27/07,Rivendell,1.585000038
11/28/07,Rivendell,0
11/29/07,Rivendell,0
11/30/07,Rivendell,0
12/1/07,Rivendell,0
12/2/07,Rivendell,5.527999878
12/3/07,Rivendell,42.74300003
12/4/07,Rivendell,112.9260025
12/5/07,Rivendell,0.034000002
12/6/07,Rivendell,0
12/7/07,Rivendell,25.6079998
12/8/07,Rivendell,1.797999978
12/9/07,Rivendell,0
12/10/07,Rivendell,0
12/11/07,Rivendell,0
12/12/07,Rivendell,0
12/13/07,Rivendell,0
12/14/07,Rivendell,0
12/15/07,Rivendell,1.190000057
12/16/07,Rivendell,2.015000105
12/17/07,Rivendell,26.35400009
12/18/07,Rivendell,40.9129982
12/19/07,Rivendell,57.95800018
12/20/07,Rivendell,58.64199829
12/21/07,Rivendell,3.565000057
12/22/07,Rivendell,0
12/23/07,Rivendell,16.37400055
12/24/07,Rivendell,11.10599995
12/25/07,Rivendell,0
12/26/07,Rivendell,3.828999996
12/27/07,Rivendell,0
12/28/07,Rivendell,8.305999756
12/29/07,Rivendell,18.70800018
12/30/07,Rivendell,22.50200081
12/31/07,Rivendell,0
1/1/08,Rivendell,0
1/2/08,Rivendell,0
1/3/08,Rivendell,0
1/4/08,Rivendell,73.33000183
1/5/08,Rivendell,125.7050018
1/6/08,Rivendell,45.61100006
1/7/08,Rivendell,29.46899986
1/8/08,Rivendell,13.90600014
1/9/08,Rivendell,64.72799683
1/10/08,Rivendell,25.11899948
1/11/08,Rivendell,10.23799992
1/12/08,Rivendell,1.388000011
1/13/08,Rivendell,6.056000233
1/14/08,Rivendell,0
1/15/08,Rivendell,0
1/16/08,Rivendell,0
1/17/08,Rivendell,0
1/18/08,Rivendell,0
1/19/08,Rivendell,0
1/20/08,Rivendell,0.34799999
1/21/08,Rivendell,1.223999977
1/22/08,Rivendell,3.957999945
1/23/08,Rivendell,0.523000002
1/24/08,Rivendell,1.312000036
1/25/08,Rivendell,3.839999914
1/26/08,Rivendell,58.74100113
1/27/08,Rivendell,57.97800064
1/28/08,Rivendell,31.36499977
1/29/08,Rivendell,19.2840004
1/30/08,Rivendell,20.88500023
1/31/08,Rivendell,18.35899925
2/1/08,Rivendell,81.71199799
2/2/08,Rivendell,21.95800018
2/3/08,Rivendell,57.71699905
2/4/08,Rivendell,33.77399826
2/5/08,Rivendell,0
2/6/08,Rivendell,2.447999954
2/7/08,Rivendell,0.284000009
2/8/08,Rivendell,0
2/9/08,Rivendell,0
2/10/08,Rivendell,0
2/11/08,Rivendell,0
2/12/08,Rivendell,0
2/13/08,Rivendell,0
2/14/08,Rivendell,0
2/15/08,Rivendell,0
2/16/08,Rivendell,0
2/17/08,Rivendell,0
2/18/08,Rivendell,0
2/19/08,Rivendell,0
2/20/08,Rivendell,5.039999962
2/21/08,Rivendell,0
2/22/08,Rivendell,8.00399971
2/23/08,Rivendell,8.312000275
2/24/08,Rivendell,28.84399986
2/25/08,Rivendell,81.02100372
2/26/08,Rivendell,13.6960001
2/27/08,Rivendell,0
2/28/08,Rivendell,0
2/29/08,Rivendell,0
3/1/08,Rivendell,1.149999976
3/2/08,Rivendell,1.45599997
3/3/08,Rivendell,0
3/4/08,Rivendell,0
3/5/08,Rivendell,0
3/6/08,Rivendell,0
3/7/08,Rivendell,0
3/8/08,Rivendell,0
3/9/08,Rivendell,0
3/10/08,Rivendell,0
3/11/08,Rivendell,0
3/12/08,Rivendell,0
3/13/08,Rivendell,4.481999874
3/14/08,Rivendell,2.950000048
3/15/08,Rivendell,17.84199905
3/16/08,Rivendell,5.44299984
3/17/08,Rivendell,0
3/18/08,Rivendell,0
3/19/08,Rivendell,0.745999992
3/20/08,Rivendell,2.226000071
3/21/08,Rivendell,0
3/22/08,Rivendell,0
3/23/08,Rivendell,0
3/24/08,Rivendell,0
3/25/08,Rivendell,0
3/26/08,Rivendell,0.947000027
3/27/08,Rivendell,3.138000011
3/28/08,Rivendell,0
3/29/08,Rivendell,5.40199995
3/30/08,Rivendell,0
3/31/08,Rivendell,0
4/1/08,Rivendell,1.016000032
4/2/08,Rivendell,0
4/3/08,Rivendell,0
4/4/08,Rivendell,0
4/5/08,Rivendell,0
4/6/08,Rivendell,1.950999975
4/7/08,Rivendell,2.657999992
4/8/08,Rivendell,0
4/9/08,Rivendell,0
4/10/08,Rivendell,0
4/11/08,Rivendell,0
4/12/08,Rivendell,0
4/13/08,Rivendell,0
4/14/08,Rivendell,0
4/15/08,Rivendell,4.835000038
4/16/08,Rivendell,0
4/17/08,Rivendell,0
4/18/08,Rivendell,0
4/19/08,Rivendell,0
4/20/08,Rivendell,0
4/21/08,Rivendell,4.975999832
4/22/08,Rivendell,0.275000006
4/23/08,Rivendell,49.37599945
4/24/08,Rivendell,32.00899887
4/25/08,Rivendell,0
4/26/08,Rivendell,0
4/27/08,Rivendell,0
4/28/08,Rivendell,0
4/29/08,Rivendell,0.785000026
4/30/08,Rivendell,3.578999996
5/1/08,Rivendell,0
5/2/08,Rivendell,0
5/3/08,Rivendell,0
5/4/08,Rivendell,0
5/5/08,Rivendell,0
5/6/08,Rivendell,0
5/7/08,Rivendell,0
5/8/08,Rivendell,0
5/9/08,Rivendell,0
5/10/08,Rivendell,0
5/11/08,Rivendell,0
5/12/08,Rivendell,0
5/13/08,Rivendell,0
5/14/08,Rivendell,0
5/15/08,Rivendell,0
5/16/08,Rivendell,0
5/17/08,Rivendell,0
5/18/08,Rivendell,0
5/19/08,Rivendell,0
5/20/08,Rivendell,0
5/21/08,Rivendell,0
5/22/08,Rivendell,0
5/23/08,Rivendell,0
5/24/08,Rivendell,0
5/25/08,Rivendell,4.758999825
5/26/08,Rivendell,0
5/27/08,Rivendell,0
5/28/08,Rivendell,0.61500001
5/29/08,Rivendell,0
5/30/08,Rivendell,0
5/31/08,Rivendell,0
6/1/08,Rivendell,0
6/2/08,Rivendell,0
6/3/08,Rivendell,0
6/4/08,Rivendell,0
6/5/08,Rivendell,0
6/6/08,Rivendell,0
6/7/08,Rivendell,0
6/8/08,Rivendell,0
6/9/08,Rivendell,0
6/10/08,Rivendell,0
6/11/08,Rivendell,0
6/12/08,Rivendell,0
6/13/08,Rivendell,0
6/14/08,Rivendell,0
6/15/08,Rivendell,0
6/16/08,Rivendell,0
6/17/08,Rivendell,0
6/18/08,Rivendell,0
6/19/08,Rivendell,0
6/20/08,Rivendell,0
6/21/08,Rivendell,0
6/22/08,Rivendell,0
6/23/08,Rivendell,0
6/24/08,Rivendell,0
6/25/08,Rivendell,0
6/26/08,Rivendell,0
6/27/08,Rivendell,0
6/28/08,Rivendell,0
6/29/08,Rivendell,0
6/30/08,Rivendell,0
7/1/08,Rivendell,0
7/2/08,Rivendell,0
7/3/08,Rivendell,0
7/4/08,Rivendell,0
7/5/08,Rivendell,0
7/6/08,Rivendell,0
7/7/08,Rivendell,0
7/8/08,Rivendell,0
7/9/08,Rivendell,0
7/10/08,Rivendell,0
7/11/08,Rivendell,0
7/12/08,Rivendell,0
7/13/08,Rivendell,0
7/14/08,Rivendell,0
7/15/08,Rivendell,0
7/16/08,Rivendell,0
7/17/08,Rivendell,0
7/18/08,Rivendell,0
7/19/08,Rivendell,0
7/20/08,Rivendell,0
7/21/08,Rivendell,0
7/22/08,Rivendell,0
7/23/08,Rivendell,0
7/24/08,Rivendell,0
7/25/08,Rivendell,0
7/26/08,Rivendell,0
7/27/08,Rivendell,0
7/28/08,Rivendell,0
7/29/08,Rivendell,0
7/30/08,Rivendell,0
7/31/08,Rivendell,0
8/1/08,Rivendell,0
8/2/08,Rivendell,0
8/3/08,Rivendell,0
8/4/08,Rivendell,0
8/5/08,Rivendell,0
8/6/08,Rivendell,0
8/7/08,Rivendell,0
8/8/08,Rivendell,0
8/9/08,Rivendell,0
8/10/08,Rivendell,0
8/11/08,Rivendell,0
8/12/08,Rivendell,0
8/13/08,Rivendell,0
8/14/08,Rivendell,0
8/15/08,Rivendell,0
8/16/08,Rivendell,0
8/17/08,Rivendell,0
8/18/08,Rivendell,0
8/19/08,Rivendell,0
8/20/08,Rivendell,0
8/21/08,Rivendell,0
8/22/08,Rivendell,0
8/23/08,Rivendell,0
8/24/08,Rivendell,0
8/25/08,Rivendell,0
8/26/08,Rivendell,0
8/27/08,Rivendell,0
8/28/08,Rivendell,0
8/29/08,Rivendell,0
8/30/08,Rivendell,0
8/31/08,Rivendell,0
9/1/08,Rivendell,0
9/2/08,Rivendell,0
9/3/08,Rivendell,0
9/4/08,Rivendell,0
9/5/08,Rivendell,0
9/6/08,Rivendell,0
9/7/08,Rivendell,0
9/8/08,Rivendell,0
9/9/08,Rivendell,0
9/10/08,Rivendell,0
9/11/08,Rivendell,0
9/12/08,Rivendell,0
9/13/08,Rivendell,0
9/14/08,Rivendell,0
9/15/08,Rivendell,0
9/16/08,Rivendell,0
9/17/08,Rivendell,0
9/18/08,Rivendell,0
9/19/08,Rivendell,0
9/20/08,Rivendell,3.696000099
9/21/08,Rivendell,0.441000015
9/22/08,Rivendell,0
9/23/08,Rivendell,0
9/24/08,Rivendell,0
9/25/08,Rivendell,0
9/26/08,Rivendell,0
9/27/08,Rivendell,0
9/28/08,Rivendell,0
9/29/08,Rivendell,0
9/30/08,Rivendell,0
10/1/08,Rivendell,0
10/2/08,Rivendell,2.496999979
10/3/08,Rivendell,19.68600082
10/4/08,Rivendell,58.70500183
10/5/08,Rivendell,27.23999977
10/6/08,Rivendell,0
10/7/08,Rivendell,0
10/8/08,Rivendell,0
10/9/08,Rivendell,0
10/10/08,Rivendell,0
10/11/08,Rivendell,0
10/12/08,Rivendell,0
10/13/08,Rivendell,0
10/14/08,Rivendell,0
10/15/08,Rivendell,0
10/16/08,Rivendell,0
10/17/08,Rivendell,0
10/18/08,Rivendell,0
10/19/08,Rivendell,0
10/20/08,Rivendell,0
10/21/08,Rivendell,0
10/22/08,Rivendell,0
10/23/08,Rivendell,0
10/24/08,Rivendell,0
10/25/08,Rivendell,0
10/26/08,Rivendell,0
10/27/08,Rivendell,0
10/28/08,Rivendell,0
10/29/08,Rivendell,0
10/30/08,Rivendell,0
10/31/08,Rivendell,12.66300011
11/1/08,Rivendell,17.8409996
11/2/08,Rivendell,52.5929985
11/3/08,Rivendell,12.27200031
11/4/08,Rivendell,17.0909996
11/5/08,Rivendell,7.27699995
11/6/08,Rivendell,10.13599968
11/7/08,Rivendell,0
11/8/08,Rivendell,1.672000051
11/9/08,Rivendell,16.63999939
11/10/08,Rivendell,0
11/11/08,Rivendell,0
11/12/08,Rivendell,3.976000071
11/13/08,Rivendell,0
11/14/08,Rivendell,0
11/15/08,Rivendell,0
11/16/08,Rivendell,0
11/17/08,Rivendell,0
11/18/08,Rivendell,0
11/19/08,Rivendell,0
11/20/08,Rivendell,5.866000175
11/21/08,Rivendell,1.843000054
11/22/08,Rivendell,0
11/23/08,Rivendell,0.550000012
11/24/08,Rivendell,0
11/25/08,Rivendell,0
11/26/08,Rivendell,0
11/27/08,Rivendell,0
11/28/08,Rivendell,0
11/29/08,Rivendell,0
11/30/08,Rivendell,0
12/1/08,Rivendell,0
12/2/08,Rivendell,1.082000017
12/3/08,Rivendell,0
12/4/08,Rivendell,0
12/5/08,Rivendell,0
12/6/08,Rivendell,0
12/7/08,Rivendell,0
12/8/08,Rivendell,0
12/9/08,Rivendell,0
12/10/08,Rivendell,0
12/11/08,Rivendell,0
12/12/08,Rivendell,0
12/13/08,Rivendell,8.527000427
12/14/08,Rivendell,9.022999763
12/15/08,Rivendell,8.267999649
12/16/08,Rivendell,7.118000031
12/17/08,Rivendell,25.42200089
12/18/08,Rivendell,8.899000168
12/19/08,Rivendell,33.81600189
12/20/08,Rivendell,0
12/21/08,Rivendell,5.374000072
12/22/08,Rivendell,29.90600014
12/23/08,Rivendell,5.823999882
12/24/08,Rivendell,24.26300049
12/25/08,Rivendell,42.66500092
12/26/08,Rivendell,16.07999992
12/27/08,Rivendell,3.592000008
12/28/08,Rivendell,59.90499878
12/29/08,Rivendell,9.986000061
12/30/08,Rivendell,5.367000103
12/31/08,Rivendell,0
1/1/09,Rivendell,0
1/2/09,Rivendell,32.78900146
1/3/09,Rivendell,10.95199966
1/4/09,Rivendell,0
1/5/09,Rivendell,11.74400043
1/6/09,Rivendell,9.201999664
1/7/09,Rivendell,2.803999901
1/8/09,Rivendell,0.01
1/9/09,Rivendell,1.286000013
1/10/09,Rivendell,0
1/11/09,Rivendell,0
1/12/09,Rivendell,0
1/13/09,Rivendell,0.007
1/14/09,Rivendell,0
1/15/09,Rivendell,0
1/16/09,Rivendell,0
1/17/09,Rivendell,0
1/18/09,Rivendell,0
1/19/09,Rivendell,0
1/20/09,Rivendell,0
1/21/09,Rivendell,0
1/22/09,Rivendell,2.388000011
1/23/09,Rivendell,0.953000009
1/24/09,Rivendell,2.289000034
1/25/09,Rivendell,0.542999983
1/26/09,Rivendell,1.065000057
1/27/09,Rivendell,0
1/28/09,Rivendell,0
1/29/09,Rivendell,0
1/30/09,Rivendell,0
1/31/09,Rivendell,0
2/1/09,Rivendell,0
2/2/09,Rivendell,0
2/3/09,Rivendell,0
2/4/09,Rivendell,0
2/5/09,Rivendell,1.988999963
2/6/09,Rivendell,34.7859993
2/7/09,Rivendell,38.70199966
2/8/09,Rivendell,0
2/9/09,Rivendell,9.5
2/10/09,Rivendell,2.723999977
2/11/09,Rivendell,16.38599968
2/12/09,Rivendell,34.36299896
2/13/09,Rivendell,18.91300011
2/14/09,Rivendell,38.7840004
2/15/09,Rivendell,28.84799957
2/16/09,Rivendell,37.93099976
2/17/09,Rivendell,28.64900017
2/18/09,Rivendell,8.491000175
2/19/09,Rivendell,0
2/20/09,Rivendell,0
2/21/09,Rivendell,0
2/22/09,Rivendell,28.88899994
2/23/09,Rivendell,92.42500305
2/24/09,Rivendell,80.31999969
2/25/09,Rivendell,26.64100075
2/26/09,Rivendell,12.4289999
2/27/09,Rivendell,8.420999527
2/28/09,Rivendell,0
3/1/09,Rivendell,6.257999897
3/2/09,Rivendell,54.24200058
3/3/09,Rivendell,39.36800003
3/4/09,Rivendell,27.63199997
3/5/09,Rivendell,2.845999956
3/6/09,Rivendell,0
3/7/09,Rivendell,0
3/8/09,Rivendell,0
3/9/09,Rivendell,0
3/10/09,Rivendell,0
3/11/09,Rivendell,0
3/12/09,Rivendell,0
3/13/09,Rivendell,0
3/14/09,Rivendell,0
3/15/09,Rivendell,17.32099915
3/16/09,Rivendell,50.41899872
3/17/09,Rivendell,33.77299881
3/18/09,Rivendell,0.282999992
3/19/09,Rivendell,0
3/20/09,Rivendell,0
3/21/09,Rivendell,0
3/22/09,Rivendell,46.38100052
3/23/09,Rivendell,0.77700001
3/24/09,Rivendell,1.411000013
3/25/09,Rivendell,0
3/26/09,Rivendell,0
3/27/09,Rivendell,0
3/28/09,Rivendell,0
3/29/09,Rivendell,0
3/30/09,Rivendell,0
3/31/09,Rivendell,0
4/1/09,Rivendell,0
4/2/09,Rivendell,0
4/3/09,Rivendell,1.952999949
4/4/09,Rivendell,0
4/5/09,Rivendell,0
4/6/09,Rivendell,0
4/7/09,Rivendell,0
4/8/09,Rivendell,14.38399982
4/9/09,Rivendell,13.09399986
4/10/09,Rivendell,9.361000061
4/11/09,Rivendell,0.36500001
4/12/09,Rivendell,0
4/13/09,Rivendell,0
4/14/09,Rivendell,0
4/15/09,Rivendell,0
4/16/09,Rivendell,0
4/17/09,Rivendell,0
4/18/09,Rivendell,0
4/19/09,Rivendell,0
4/20/09,Rivendell,0
4/21/09,Rivendell,0
4/22/09,Rivendell,0
4/23/09,Rivendell,0
4/24/09,Rivendell,0
4/25/09,Rivendell,0
4/26/09,Rivendell,0
4/27/09,Rivendell,0
4/28/09,Rivendell,0
4/29/09,Rivendell,0
4/30/09,Rivendell,0
5/1/09,Rivendell,28.31800079
5/2/09,Rivendell,28.6079998
5/3/09,Rivendell,25.08600044
5/4/09,Rivendell,40.22000122
5/5/09,Rivendell,76.86799622
5/6/09,Rivendell,0.78399998
5/7/09,Rivendell,4.170000076
5/8/09,Rivendell,0
5/9/09,Rivendell,0
5/10/09,Rivendell,0
5/11/09,Rivendell,0
5/12/09,Rivendell,0
5/13/09,Rivendell,0
5/14/09,Rivendell,0
5/15/09,Rivendell,0
5/16/09,Rivendell,0
5/17/09,Rivendell,0
5/18/09,Rivendell,0
5/19/09,Rivendell,0
5/20/09,Rivendell,0
5/21/09,Rivendell,0
5/22/09,Rivendell,0
5/23/09,Rivendell,0
5/24/09,Rivendell,0
5/25/09,Rivendell,0
5/26/09,Rivendell,0
5/27/09,Rivendell,0
5/28/09,Rivendell,0
5/29/09,Rivendell,0
5/30/09,Rivendell,0
5/31/09,Rivendell,0
6/1/09,Rivendell,0
6/2/09,Rivendell,0
6/3/09,Rivendell,0
6/4/09,Rivendell,3.318000078
6/5/09,Rivendell,0
6/6/09,Rivendell,0
6/7/09,Rivendell,0
6/8/09,Rivendell,0
6/9/09,Rivendell,0
6/10/09,Rivendell,0
6/11/09,Rivendell,0
6/12/09,Rivendell,0
6/13/09,Rivendell,0
6/14/09,Rivendell,0
6/15/09,Rivendell,0
6/16/09,Rivendell,0
6/17/09,Rivendell,0
6/18/09,Rivendell,0
6/19/09,Rivendell,0
6/20/09,Rivendell,0
6/21/09,Rivendell,0
6/22/09,Rivendell,0
6/23/09,Rivendell,0
6/24/09,Rivendell,0
6/25/09,Rivendell,0
6/26/09,Rivendell,0
6/27/09,Rivendell,0
6/28/09,Rivendell,0
6/29/09,Rivendell,0
6/30/09,Rivendell,0
7/1/09,Rivendell,0
7/2/09,Rivendell,0
7/3/09,Rivendell,0
7/4/09,Rivendell,0
7/5/09,Rivendell,0
7/6/09,Rivendell,0
7/7/09,Rivendell,0
7/8/09,Rivendell,0
7/9/09,Rivendell,0
7/10/09,Rivendell,0
7/11/09,Rivendell,0
7/12/09,Rivendell,0
7/13/09,Rivendell,0
7/14/09,Rivendell,0
