,id,prism_ppt,prism_tmean,prism_tmin,prism_tmax,prism_tdmean,prism_vpdmin,prism_vpdmax,q_cfs,q_m3day,q_m,q_mm
3240,2007-03-08,0.0,9.737896468247614,2.993515193148249,16.483173061939723,4.468669466824407,0.4163133243401523,11.548868412451386,153.0,374375.531011045,0.0012567547786601324,1.2567547786601323
3241,2007-03-09,0.0,9.631785054892186,2.7455828814139767,16.51895843348056,4.065376897173264,0.3792422102755956,9.975586790140119,141.0,345012.74426508066,0.0011581857764122788,1.1581857764122787
3242,2007-03-10,0.0,9.52147727868291,5.2718520392806365,13.77187457002379,4.21924041374229,0.7297532413601815,8.571014196804466,130.0,318096.85641461343,0.00106783085768508,1.06783085768508
3243,2007-03-11,0.0,13.113176764248566,4.899034101590624,21.32826540780312,5.806548589832278,0.5546470085524033,16.941058271555324,121.0,296074.7663551402,0.0009939041059991898,0.9939041059991898
3244,2007-03-12,0.0,18.545855216681836,10.157219485406285,26.935559454564665,8.215640952311615,3.2128180087183247,23.945308303848602,114.0,278946.474086661,0.0009364055213546086,0.9364055213546086
3245,2007-03-13,0.0,19.05175360689751,11.249353897217881,26.855356799713828,8.441394096136312,3.693972139462331,23.740403706233494,107.0,261818.1818181818,0.0008789069367100273,0.8789069367100273
3246,2007-03-14,0.19451622737932273,17.257995574160383,9.020580869348315,25.496436915567344,6.275993385049991,2.8678261441593706,21.90028570731277,101.0,247136.78844519964,0.0008296224355861005,0.8296224355861005
3247,2007-03-15,0.0,15.819904389513551,8.378335339759545,23.26240205234088,2.692386546099352,4.047169959159029,21.027929975919413,94.8,231966.01529311808,0.0007786951177580429,0.7786951177580429
3248,2007-03-16,0.0,18.410859350427863,9.918249128611565,26.90430904751683,1.5583548670555154,6.398049756534199,29.06608504312898,90.2,220710.28037383177,0.0007409103335630325,0.7409103335630325
3249,2007-03-17,0.0,18.667910047722398,9.942978117048156,27.39375540561943,4.304532259624075,5.367161192766708,27.63384210686746,86.4,211412.0645709431,0.0007096968161845455,0.7096968161845455
3250,2007-03-18,0.0,17.40006144718508,10.064746754531868,24.736455959373163,5.957372011913954,3.6308754441375504,21.139868574340312,82.7,202358.53865760408,0.000679304707158124,0.679304707158124
3251,2007-03-19,0.0,15.114149254717043,7.140055135525514,23.08903881144365,3.8135507753471547,2.619434479882959,19.29456613183147,79.2,193794.39252336448,0.0006505554148358334,0.6505554148358333
3252,2007-03-20,0.07935599695243456,13.786174921136075,8.007818650167042,19.565481891486908,5.21972310904254,1.315998653101982,13.692836040888873,76.4,186943.07561597283,0.0006275559809780009,0.6275559809780009
3253,2007-03-21,0.0,10.405868434112552,4.516764092899489,16.29565929084264,5.122797412116418,0.46528441024235845,10.077582825310412,74.0,181070.51826677992,0.00060784218052843,0.60784218052843
3254,2007-03-22,0.0,11.186405740956447,4.757882198530937,17.61571391083677,-5.166000637933117,2.909174772448601,16.31090182557598,70.3,172016.99235344093,0.0005774500715020086,0.5774500715020086
3255,2007-03-23,0.0,16.115807286558145,8.744184712914583,23.488625866170384,-0.8341151718748827,5.500732505046085,22.933370131647404,67.9,166144.4350042481,0.0005577362710524381,0.5577362710524381
3256,2007-03-24,0.0,18.04904837592536,10.442891491597296,25.656263133424805,4.10167404125959,5.21882206079171,25.23062589211979,65.0,159048.42820730672,0.00053391542884254,0.53391542884254
3257,2007-03-25,0.0,15.290530696404659,7.38335230169494,23.198536996045828,6.9483513069274485,1.1339995416538626,18.883512633210458,62.5,152931.18096856415,0.0005133802200409038,0.5133802200409038
3258,2007-03-26,0.0,12.065922054389176,6.468266483460791,17.664502512329054,7.646293379959799,0.548361610071234,8.995084004078622,65.1,159293.11809685637,0.0005347368371946053,0.5347368371946053
3259,2007-03-27,8.542211715915224,6.099054421842387,1.7302346014817993,10.46893999338129,3.5957325021025177,0.5894128173553609,3.349490429429779,72.8,178134.2395921835,0.0005979852803036448,0.5979852803036447
3260,2007-03-28,0.0,5.8145931843601835,0.3306964611297567,11.299442564305592,-0.35473145792134386,0.7243841207700688,7.074666932049923,62.4,152686.49107901443,0.0005125588116888384,0.5125588116888384
3261,2007-03-29,0.0,9.865394198451797,2.580990832166372,17.150747068867798,-5.754559122873125,2.937964334396726,15.966115006084031,57.7,141186.06627017842,0.0004739526191417624,0.4739526191417624
3262,2007-03-30,0.0,14.92034629613892,6.403290075184254,23.438421257097037,-3.101101074721929,5.329693789176309,24.465744309693182,55.5,135802.88870008496,0.00045588163539632263,0.45588163539632265
3263,2007-03-31,0.0,14.80849449546866,6.58396518634614,23.033734060533266,1.268323291662788,4.021470879252911,20.782100974387312,53.8,131643.16057774,0.00044191769341120997,0.44191769341120996
3264,2007-04-01,0.0,15.258042660482298,7.750257864979324,22.766945979781692,3.3897197649054487,3.9663073471803685,19.10659930250477,52.2,127728.12234494477,0.00042877515977816287,0.4287751597781629
3265,2007-04-02,0.0,14.674880424603305,8.096522428436588,21.254185346417987,3.196831348939322,3.2028108377768967,17.236525254775295,50.6,123813.08411214952,0.0004156326261451157,0.4156326261451157
3266,2007-04-03,0.0,13.690005716625196,5.805480014857019,21.57558417411709,0.29729204989332597,3.1059751200285395,20.276948932015145,49.0,119898.04587935428,0.00040249009251206857,0.4024900925120686
3267,2007-04-04,0.0,15.369315750173861,6.816243188143436,23.923302862889425,2.1344102910314526,3.354226293606544,22.705796399303356,47.4,115983.00764655904,0.00038934755887902147,0.38934755887902145
3268,2007-04-05,0.0,16.32791593068413,9.144675815359971,23.512273808809898,3.5243476600702377,4.266281275140058,21.5030285275325,46.1,112802.03908241291,0.0003786692503021707,0.3786692503021707
3269,2007-04-06,0.0,19.149437837486946,11.178193297310974,27.12160745277861,4.98937475367122,4.793665701205934,27.362591693278148,43.1,105461.34239592183,0.0003540269997402073,0.3540269997402073
3270,2007-04-07,0.0513312527643051,18.130485191628892,10.162470571535156,26.099299174724216,7.237620387235555,2.147328101336456,22.672757626016985,42.2,103259.13338997452,0.0003466343245716183,0.3466343245716183
3271,2007-04-08,0.0,13.368112565618137,7.647114722787208,19.09011246290318,6.7367841776269435,1.1052721334730644,12.66287517768134,41.4,101301.61427357688,0.0003400630577550947,0.3400630577550947
3272,2007-04-09,0.0,13.293316222863401,5.657667532604952,20.92988932892169,4.009238154426415,0.7778542147956382,17.813159156813825,40.0,97875.95581988104,0.0003285633408261784,0.3285633408261784
3273,2007-04-10,0.0,11.978629545322358,5.912033485972352,18.046173566430035,0.5775877982460236,1.796565951822174,14.64373412078559,38.7,94694.98725573493,0.0003178850322493277,0.3178850322493277
3274,2007-04-11,2.1691243111149174,11.714894195106371,4.379222230443021,19.051460087421155,-1.5565714542332214,1.4905391982122957,17.244885610848975,39.3,96163.12659303311,0.00032281348236172026,0.32281348236172025
3275,2007-04-12,3.453154805620512,7.677898332570099,2.7300225831840303,12.626894132885573,3.2476951357499,0.4357433053924649,5.6235855547387725,39.6,96897.19626168224,0.0003252777074179167,0.3252777074179167
3276,2007-04-13,0.00012501472557233827,9.009477076361678,1.953954324220298,16.066000069439866,-0.628912617989787,1.285107523796644,12.895866157631835,37.4,91514.01869158878,0.00030720672367247684,0.30720672367247687
3277,2007-04-14,2.415029408484171,12.226270754755538,4.050851760286405,20.40254713636879,1.1731960340676257,1.2480633508787398,17.387286955764203,36.7,89801.18946474088,0.0003014568652080188,0.3014568652080188
3278,2007-04-15,4.905395004073832,7.712463715600618,2.6112708264853155,12.814524668485676,4.49075099537548,0.25247271937157323,6.018371580669143,37.3,91269.32880203906,0.00030638531532041133,0.30638531532041136
3279,2007-04-16,0.0,11.1953321758964,4.055627908786852,18.33577297009001,-1.8669169149050773,1.6377420156619766,16.334710343334276,34.5,84418.01189464741,0.0002833858814625789,0.2833858814625789
3280,2007-04-17,0.0,15.779404840881455,6.9441946975708175,24.615879953920132,0.9086403094532507,1.8232888360335187,25.102157549747638,33.1,80992.35344095157,0.0002718861645336627,0.27188616453366266
3281,2007-04-18,0.0,7.481598699429206,1.902106927539406,13.062094619358838,0.31540645247484267,1.3182117388270638,8.817511088868152,32.7,80013.59388275277,0.00026860053112540095,0.26860053112540094
3282,2007-04-19,4.042666154040587,7.080955831588634,1.07707061906517,13.085988761356008,-1.7479984762290017,1.0798658075738765,10.165754333482422,33.1,80992.35344095157,0.0002718861645336627,0.27188616453366266
3283,2007-04-20,5.6075111396783335,6.887794866711864,2.9667514838052367,10.809814381723852,1.9485594356704334,0.3256826710483206,6.691502057918002,36.9,90290.56924384026,0.0003030996819121496,0.3030996819121496
3284,2007-04-21,0.3942929665993129,9.823463886075851,2.9867708339327077,16.660964621858106,1.775332580439616,0.6369263422130212,11.76572719165534,35.6,87109.60067969414,0.00029242137333529883,0.29242137333529883
3285,2007-04-22,30.547620850135694,7.703327350754245,4.2990473488540575,11.108727775775169,4.322125202738117,0.2362452955330417,6.9500218796941144,88.4,216305.86236193715,0.0007261249832258544,0.7261249832258544
3286,2007-04-23,1.4898270393402018,8.906668488947215,4.080758842034284,13.73356676365437,4.3790127246849835,0.23290534459797352,7.1363181019785715,64.8,158559.0484282073,0.0005322726121384091,0.532272612138409
3287,2007-04-24,0.0,12.75849664193751,4.320269455317655,21.197804437766962,3.422090647144483,0.9896481845175662,17.569302034178524,49.2,120387.42565845369,0.0004041329092161995,0.4041329092161995
3288,2007-04-25,0.0,15.163674959080637,6.809466161839653,23.51882147479456,5.608542188053031,1.6284815905719385,19.94755640368779,42.8,104727.2727272727,0.0003515627746840109,0.35156277468401087
3289,2007-04-26,0.0,12.680106142083453,6.545717531556297,18.81546782179054,4.883944324582978,1.756133114711646,13.55403228832112,39.4,96407.81648258283,0.00032363489071378577,0.32363489071378576
3290,2007-04-27,0.0,16.297693293222817,7.4231321405973825,25.172906861978266,5.112955502362137,2.574519633437254,23.61787232236209,36.1,88333.05012744265,0.00029652841509562606,0.29652841509562605
3291,2007-04-28,0.0,20.150900021964926,11.174443868830195,29.128017866804345,6.394792138556684,5.884096721596972,29.82382257506611,33.3,81481.73322005096,0.0002735289812377935,0.27352898123779346
3292,2007-04-29,0.0,20.450301345724817,11.844854803671884,29.056641735460342,7.869350506782622,4.461465893262807,29.68466601713886,30.9,75609.1758708581,0.00025381518078822283,0.25381518078822285
3293,2007-04-30,0.0,18.682370148533543,11.03922836570755,26.32642309478354,5.806139913038669,4.220507260219757,25.05675437553188,29.2,71449.44774851316,0.00023985123880311025,0.23985123880311024
3294,2007-05-01,0.09755954884931006,13.971649922714684,6.55170012625337,21.392682718035104,1.4507228939040986,3.707831931610077,22.08230455320536,28.1,68757.85896346644,0.00023081574693039036,0.23081574693039036
3295,2007-05-02,4.7856217648442305,13.057665830580344,7.135380646460471,18.98090725625256,5.2887161713035065,1.2575820384245782,14.211711846580538,28.5,69736.61852166525,0.00023410138033865216,0.23410138033865216
3296,2007-05-03,0.3741843486204885,8.94882717685374,3.6562237753648095,14.242825211340246,2.7791066187624445,0.6774267074083141,10.109035007755324,28.8,70470.68819031435,0.00023656560539484848,0.23656560539484847
3297,2007-05-04,6.177890884001526,8.792657758200134,3.80569988542115,13.780358433117172,2.196854947108188,0.35674507219205304,10.911045247166873,31.4,76832.62531860662,0.00025792222254855007,0.2579222225485501
3298,2007-05-05,3.0010530018262864,10.269414037082782,5.135424219732199,15.404157952341686,3.802990074843115,0.292941977437001,9.44468294326554,30.7,75119.7960917587,0.000252172364084092,0.252172364084092
3299,2007-05-06,0.0,13.096903357438125,5.383204457999833,20.811635695428734,-1.3665034792244335,2.767048660208669,19.98151106618354,27.7,67779.09940526763,0.00022753011352212859,0.2275301135221286
3300,2007-05-07,0.0,19.987401345725235,12.411222703172863,27.564660122991526,3.6801186111341098,8.134942173548149,29.76879756680326,26.1,63864.061172472386,0.00021438757988908143,0.21438757988908144
3301,2007-05-08,0.0,22.808380723360404,15.928604503586708,29.68894280352491,5.725039974097626,9.109793607454991,34.15191523420791,25.2,61661.85216652506,0.00020699490472049243,0.20699490472049242
3302,2007-05-09,0.0,21.401817548555407,13.581548443340147,29.22309246317606,6.587739637693404,7.026900355568851,32.46723364249531,24.2,59214.95327102803,0.00019878082119983797,0.19878082119983798
3303,2007-05-10,0.0,17.961421043393074,9.036307168431957,26.887393508385543,6.365177308840946,2.599394382343687,26.31411263118161,23.2,56768.05437553101,0.0001905667376791835,0.1905667376791835
3304,2007-05-11,0.0,16.54881357268836,8.18185775662549,24.916751556840772,4.063691110386113,2.92981337218298,25.677752675855956,22.6,55299.9150382328,0.00018563828756679084,0.18563828756679085
3305,2007-05-12,0.0,14.818675186594598,5.451697716551007,24.186527172412227,3.9998173713989336,1.4108223588578503,22.84562426093578,22.0,53831.77570093457,0.00018070983745439813,0.18070983745439811
3306,2007-05-13,0.0,12.153566696393833,4.703925308668091,19.604251782187724,4.58581196989602,0.9627494049335833,15.428001212817788,21.5,52608.32625318606,0.0001766027956940709,0.1766027956940709
3307,2007-05-14,0.0,16.204192641769836,7.443326363501723,24.965748581043236,4.0205505414623826,3.274205401487218,25.09181143795205,20.8,50895.49702633815,0.0001708529372296128,0.1708529372296128
3308,2007-05-15,0.0,20.409284010203706,11.285800920345004,29.533872112086332,1.9868972798638362,6.834693201042349,35.149446052035344,19.8,48448.59813084112,0.00016263885370895834,0.16263885370895834
3309,2007-05-16,0.0,17.925421664186246,8.88342701334426,26.968311481522036,4.912915099607555,2.735298637693208,28.5090996914879,18.8,46001.699235344095,0.00015442477018830388,0.1544247701883039
3310,2007-05-17,0.0,17.306369392061526,9.569118938529666,25.044542101791226,4.057345753725208,3.314419304938755,24.60175686568129,17.7,43310.11045029736,0.00014538927831558396,0.14538927831558396
3311,2007-05-18,0.0,16.799501128102264,9.413794159047285,24.186373518869765,4.0363193072352,4.3995458025673715,22.15839954299106,17.1,41841.971112999156,0.00014046082820319132,0.14046082820319133
3312,2007-05-19,0.0,16.75275364494461,9.414703154138607,24.092232215122017,4.5392382594332465,4.017480329334113,21.648823763403705,16.9,41352.591333899734,0.00013881801149906036,0.13881801149906037
3313,2007-05-20,0.0,17.639881003646792,10.468974589756913,24.8117401177917,4.584148030745976,3.742367969036314,22.536181960011344,16.4,40129.14188615122,0.00013471096973873312,0.13471096973873312
3314,2007-05-21,0.0,16.652113601305956,10.13885312743354,23.16663962831414,5.041121757216152,2.652462974021821,20.174347109817408,15.3,37437.5531011045,0.00012567547786601326,0.12567547786601327
3315,2007-05-22,0.0,17.398602638735603,9.435507047254077,25.36270776506404,-1.218548236614635,4.93693467134578,27.931722611382575,14.3,34990.654205607476,0.0001174613943453588,0.1174613943453588
3316,2007-05-23,0.0,18.15188925158066,11.152152324049721,25.15262514443493,-4.151054677843931,8.470847222878694,28.42886913145391,13.2,32299.065420560746,0.00010842590247263889,0.10842590247263889
3317,2007-05-24,0.0,20.246064483159333,12.779087780012233,27.713966556062637,-1.9484395251564626,9.184067763922643,33.09321821601001,13.0,31809.68564146134,0.00010678308576850799,0.106783085768508
3318,2007-05-25,0.0,19.9636680963899,12.041202525288133,27.887272256056587,3.585532460480527,7.388528056605866,31.3768481104351,12.7,31075.615972812233,0.00010431886071231166,0.10431886071231165
3319,2007-05-26,0.0,21.2496788338787,13.57706587852599,28.923376263990544,5.915766097721808,7.2749491480640085,31.823421081168078,12.1,29607.476635514016,9.939041059991898e-05,0.09939041059991899
3320,2007-05-27,0.0,20.74924452418289,12.14937815679362,29.350046893324677,7.8644597884549965,3.957756470329312,31.013966532523266,11.7,28628.717077315203,9.610477719165718e-05,0.09610477719165718
3321,2007-05-28,0.0,18.772913475392873,11.176328768062994,26.37047637770008,8.778999077479648,2.7074156088803356,22.673579677376882,11.1,27160.57774001699,9.117632707926452e-05,0.09117632707926453
3322,2007-05-29,0.0,20.647849378407887,11.945123872057854,29.351370097201826,6.552882774897262,3.3943586182175576,32.25535848048364,9.39,22976.380628717077,7.71302442589454e-05,0.07713024425894541
3323,2007-05-30,0.0,19.564341211639128,10.682786760076556,28.446873951793965,6.040478957929417,3.4822779955234138,31.166782563522975,8.61,21067.799490229394,7.07232591128349e-05,0.0707232591128349
3324,2007-05-31,0.0,18.746181557972953,10.495192307473163,26.998176943046786,7.607892923380547,3.1701968694179183,25.876028770609235,9.3,22756.159728122348,7.639097674208651e-05,0.0763909767420865
3325,2007-06-01,0.0,18.83463722467025,9.833366298015179,27.83678800958261,8.713006825895048,2.6553533103013818,27.547882830736484,8.54,20896.5165675446,7.014827326638908e-05,0.07014827326638909
3326,2007-06-02,0.0,20.04805576919682,11.755944867379858,28.34123844710708,9.696180715154686,2.7794722381971178,27.149974391995176,7.99,19550.722175021237,6.563052733002914e-05,0.06563052733002914
3327,2007-06-03,0.0,20.162970118403386,11.972657627978386,28.354128641158443,8.896804815910128,2.718878225227691,28.247959491626588,7.19,17593.203058623618,5.9059260513505575e-05,0.059059260513505574
3328,2007-06-04,0.0,20.235695389103682,12.487651568032089,27.984529692613847,9.431790256828954,3.759280247637569,27.584125737383435,6.7,16394.222599830075,5.503435958838489e-05,0.05503435958838489
3329,2007-06-05,0.0,17.427313779298917,10.963593887584206,23.892013510193,9.826718395185756,1.7455808401162276,21.15115880982793,6.41,15684.621920135938,5.2652275367395095e-05,0.05265227536739509
3330,2007-06-06,0.0,12.619873474622496,6.215111340166124,19.025750214071582,4.182242911941387,1.8008540329130949,14.859650767525444,6.08,14877.14528462192,4.9941627805579125e-05,0.04994162780557913
3331,2007-06-07,0.0,12.237748660498513,5.899109490226575,18.577113402840215,2.6089383698976016,2.358484791081229,14.492462654213602,6.01,14705.862361937126,4.936664195913331e-05,0.04936664195913331
3332,2007-06-08,0.0,16.048936119378904,8.143116981131005,23.95584820353226,2.8569755832422703,3.0589288417268117,23.512454053846696,6.05,14803.738317757008,4.969520529995949e-05,0.049695205299959494
3333,2007-06-09,0.0,18.184943417300335,9.828590144555646,26.542121161048314,3.3779039045409567,4.149931632802621,28.339049557329584,6.61,16174.001699235343,5.429509207152599e-05,0.05429509207152599
3334,2007-06-10,0.0,20.164756956236882,12.424274154862905,27.906345973656375,6.680334243284863,4.139409582399366,30.84493724276563,5.68,13898.385726423108,4.665599439731734e-05,0.04665599439731734
3335,2007-06-11,0.0,19.599419551498347,13.680789969186291,25.519086486040287,8.127240615273903,3.6798909103873485,24.302988122511604,3.87,9469.49872557349,3.178850322493276e-05,0.03178850322493276
3336,2007-06-12,0.0,20.646763495055566,13.00861202636558,28.286030260091415,3.5898080142616258,6.059568220549844,34.296189834782005,3.57,8735.429056924384,2.9324278168736427e-05,0.029324278168736426
3337,2007-06-13,0.0,23.020471290827167,14.699787636887239,31.341931763587564,5.642926115693278,9.140318632106323,39.37921799437896,2.62,6410.875106202208,2.1520898824114686e-05,0.021520898824114686
3338,2007-06-14,0.0,25.403982894842226,16.62858649143152,34.18014687806991,8.218673585257388,10.311913572726528,44.087670820519286,2.11,5162.956669498725,1.7331716228580913e-05,0.017331716228580915
3339,2007-06-15,0.0,25.88459036227691,16.98881034724619,34.78164062016549,8.232730209924805,10.14399152222528,45.5303101429202,1.68,4110.790144435004,1.3799660314699494e-05,0.013799660314699494
3340,2007-06-16,0.0,24.412667274753495,14.838235416187093,33.98831171916007,8.625922826489969,5.064961043531736,44.96206255955455,1.49,3645.879354290569,1.2238984445775148e-05,0.012238984445775147
3341,2007-06-17,0.0,21.173572414126607,13.08526553792287,29.26281513792939,9.555054488071217,3.890469559235269,27.617825726709672,2.59,6337.4681393372975,2.1274476318495053e-05,0.021274476318495054
3342,2007-06-18,0.0,23.532485121535974,14.809147896588657,32.25666139588523,5.290128672014219,6.886572824304958,40.81291924963427,1.54,3768.2242990654204,1.264968862180787e-05,0.01264968862180787
3343,2007-06-19,0.0,23.79724168487095,14.481118866940776,33.11434572969322,4.680221792801749,8.150339169430781,42.01316034157855,0.76,1859.64316057774,6.2427034756973906e-06,0.006242703475697391
3344,2007-06-20,0.0,19.290052617825783,10.718328725508147,27.862580571618572,4.829398270969103,5.716604337439103,32.0690332543238,0.59,1443.6703483432455,4.846309277186132e-06,0.004846309277186133
3345,2007-06-21,0.0,18.834278907301996,10.363130798045708,27.30640704792019,6.9390581722890285,3.800101315014875,27.233656542059123,0.58,1419.2013593882753,4.764168441979588e-06,0.0047641684419795875
3346,2007-06-22,0.0,21.439763712229606,12.29684407930346,30.583550863599136,5.535853759957693,4.849638627003675,37.09018593241138,0.54,1321.3254035683942,4.43560510115341e-06,0.00443560510115341
3347,2007-06-23,0.0,21.180048592063635,13.127449952171302,29.233788269227087,4.699887557850846,6.486657160278806,33.68673594562712,0.56,1370.2633814783348,4.599886771566499e-06,0.004599886771566499
3348,2007-06-24,0.0,19.707434834788884,11.419246067808627,27.996428286610506,1.4915024384344586,6.420542416061883,33.530713881462034,0.4,978.7595581988105,3.2856334082617844e-06,0.0032856334082617842
3349,2007-06-25,0.0,18.209368266279682,11.058582871798375,25.360634909443814,3.461517529595115,5.799618335102164,25.80600987339957,0.43,1052.1665250637213,3.5320559138814188e-06,0.0035320559138814185
3350,2007-06-26,0.0,22.560466739015116,13.74453682216234,31.37720816023298,3.4787692052395767,8.176291487653156,39.908701756429444,0.75,1835.1741716227696,6.160562640490845e-06,0.006160562640490846
3351,2007-06-27,0.0,23.233694610636352,14.515443849699619,31.952511620942943,5.443238112195465,7.963861001587206,39.97399132704501,0.37,905.3525913338997,3.0392109026421505e-06,0.0030392109026421503
3352,2007-06-28,0.0,21.282426217683312,12.837882928981156,29.72800680090978,5.967412400241882,5.103062425686753,35.31212911107978,0.14,342.5658453695837,1.1499716928916248e-06,0.0011499716928916248
3353,2007-06-29,0.0,19.61803602624404,12.878551263617194,26.35846703784174,9.868438832431496,2.491538263831989,21.990301396086245,0.05,122.34494477485131,4.1070417603272305e-07,0.00041070417603272303
3354,2007-06-30,0.0,18.242501342137196,10.589599156702912,25.89638204031402,8.482154366257596,1.8886835461559022,23.345677981593237,0.02,48.93797790994052,1.6428167041308922e-07,0.00016428167041308923
3355,2007-07-01,0.0,19.349155403992306,10.837976174262415,27.861340027156132,7.18967472792171,2.6742518712082695,27.570013103743115,0.12,293.62786745964314,9.856900224785352e-07,0.0009856900224785353
3356,2007-07-02,0.0,20.640367734663798,12.642306549984678,28.639332575367543,4.031405206336928,6.855623684240182,32.54064477793334,0.15,367.0348343245539,1.2321125280981692e-06,0.0012321125280981692
3357,2007-07-03,0.0,22.660322941943154,14.77608624210077,30.545659822620856,7.344541657665946,6.5649331863581954,35.38950951407485,0.07,171.28292268479186,5.749858464458124e-07,0.0005749858464458124
3358,2007-07-04,0.0,24.49161997665071,15.582396880030553,33.40186610676128,10.436791038519042,6.01735403129508,40.9151697348031,0.02,48.93797790994052,1.6428167041308922e-07,0.00016428167041308923
3359,2007-07-05,0.0,27.78152737646771,17.467869934382158,38.09593817433004,10.817698905615897,11.640735428890077,57.30538032200853,0.0,0.0,0.0,0.0
3360,2007-07-06,0.0,30.22523289634602,21.028822992560276,39.42258157019094,10.781600599020836,12.508999084134805,61.82588534637403,0.0,0.0,0.0,0.0
3361,2007-07-07,0.0,26.070479300736057,15.685471184812833,36.456493019627224,11.222326410313539,5.036840579536876,50.24744507283882,0.21,513.8487680543755,1.7249575393374368e-06,0.0017249575393374367
3362,2007-07-08,0.0,24.101977192352397,15.077231139359322,33.12773676177886,11.697275578378866,4.394665967467941,38.58005263486652,0.33,807.4766355140187,2.7106475618159722e-06,0.0027106475618159723
3363,2007-07-09,0.0,26.179050116398724,17.00292013438221,35.35583464498675,10.70798377930207,7.011618918826933,45.767271053743826,0.17,415.9728122344945,1.3963941985112585e-06,0.0013963941985112585
3364,2007-07-10,0.0,22.612373405988098,13.947665439863574,31.278244752039868,9.433076003052376,5.206025182553973,34.539789370012784,0.21,513.8487680543755,1.7249575393374368e-06,0.0017249575393374367
3365,2007-07-11,0.00943256694272865,23.07628859000428,14.466057411394845,31.687602921964483,9.040855956600314,5.752490786070899,37.54174525349961,0.23,562.786745964316,1.889239209750526e-06,0.001889239209750526
3366,2007-07-12,0.0,19.919630871348637,13.175005772303392,26.66535431849075,10.422880151582913,2.828237046449811,23.40832846974874,0.29,709.6006796941376,2.382084220989794e-06,0.0023820842209897938
3367,2007-07-13,0.0,19.43815597026449,11.471354784700802,27.405943235717235,7.883498869101585,2.593200910598634,28.51519000213555,0.22,538.3177570093458,1.8070983745439816e-06,0.0018070983745439816
3368,2007-07-14,0.0,21.504545898905608,12.288829084365895,30.72143475690776,9.46106858675799,3.795563728989595,34.126313881559696,0.12,293.62786745964314,9.856900224785352e-07,0.0009856900224785353
3369,2007-07-15,0.0,23.09137768372335,14.36896138422176,31.815084761933583,8.673466936994044,5.798992533924031,37.01250039099993,0.11,269.1588785046729,9.035491872719908e-07,0.0009035491872719908
3370,2007-07-16,0.0,23.102431630177097,14.801058467830543,31.404802288090135,9.887706793937161,4.772877910699809,35.1674034337977,0.06,146.81393372982157,4.928450112392676e-07,0.0004928450112392677
3371,2007-07-17,0.0,20.880666489154294,12.072288924920363,29.69017860346092,8.193191580985287,3.331125497177542,35.13429818963663,0.0,0.0,0.0,0.0
3372,2007-07-18,1.639395579135763,19.766337447469684,12.887084382238244,26.64664133798322,12.045001107206145,1.1429179155704177,22.37234745235514,0.0,0.0,0.0,0.0
3373,2007-07-19,0.4651821886641964,18.066569881252427,12.890126683673873,23.244021657038857,11.325333224625847,0.9343313999573977,17.42400383472695,0.01,24.46898895497026,8.214083520654461e-08,8.214083520654461e-05
3374,2007-07-20,0.0,19.366301022130887,11.63385343516956,27.099664119162608,8.730854894390397,2.7114062676076096,26.429174829699026,0.02,48.93797790994052,1.6428167041308922e-07,0.00016428167041308923
3375,2007-07-21,0.0,19.886690655884752,12.220644703076365,27.55369498680092,9.812642047162399,3.0742494521466814,25.545227010129203,0.03,73.40696686491079,2.464225056196338e-07,0.00024642250561963383
3376,2007-07-22,0.0,22.518814304978545,15.27728533390822,29.761426162379763,12.332948827121024,4.326237235422262,29.193949805440003,0.04,97.87595581988104,3.2856334082617843e-07,0.00032856334082617846
3377,2007-07-23,0.0,23.870549498632865,15.664455512598444,32.07760200464925,13.342994473256738,3.9246121579234083,34.22397596812289,0.05,122.34494477485131,4.1070417603272305e-07,0.00041070417603272303
3378,2007-07-24,0.0,25.920668307744823,18.13928972394904,33.70321601953483,12.683048501136591,6.068531324532976,39.624753742147966,0.06,146.81393372982157,4.928450112392676e-07,0.0004928450112392677
3379,2007-07-25,0.0,24.330918029740644,15.70834568769103,32.95451750450067,10.543210418871023,5.579499508444608,37.97000323852975,0.06,146.81393372982157,4.928450112392676e-07,0.0004928450112392677
3380,2007-07-26,0.0,22.972588117500948,14.580697524011088,31.365482421863813,10.417649885070455,4.317582448639418,35.76230968091473,0.07,171.28292268479186,5.749858464458124e-07,0.0005749858464458124
3381,2007-07-27,0.0,23.733072412588932,14.638973290040854,32.82803995859006,9.297496719158822,4.652792771445656,42.13291809750611,0.08,195.75191163976208,6.571266816523569e-07,0.0006571266816523569
3382,2007-07-28,0.0,24.718953149021107,15.452848895064635,33.986001372132826,8.138748300126627,7.541199541223551,45.637655890441636,0.07,171.28292268479186,5.749858464458124e-07,0.0005749858464458124
3383,2007-07-29,0.0,24.10195683693745,14.815070925276999,33.389694306453976,8.585844679853151,6.115282078392827,42.053736961819666,0.06,146.81393372982157,4.928450112392676e-07,0.0004928450112392677
3384,2007-07-30,0.0,24.600205958945473,15.780930898736242,33.420810345570885,9.43941714177977,6.963648747964464,42.386147741033156,0.06,146.81393372982157,4.928450112392676e-07,0.0004928450112392677
3385,2007-07-31,0.0,26.247644472680694,17.520278382208396,34.9760643585587,8.949373685003351,9.577805551574215,46.468247731617886,0.05,122.34494477485131,4.1070417603272305e-07,0.00041070417603272303
